user_id,track_id,session_id,favourite_genres,genres,skipped
101,2tjskutXjrrfAyoSw4q4kb,135,"['permanent wave', 'mandopop', 'funk']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
103,0pQskrTITgmCMyr85tb9qq,149,"['filmi', 'regional mexican', 'folk']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
103,46wGHSPnUld6A0m2huneSL,157,"['filmi', 'regional mexican', 'folk']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
132,2l2BAqTqhNkQqalBby0NYi,534,"['psychedelic rock', 'country rock', 'rock en espanol']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
116,1Fs3ztVolcf5DPV5vIXt5z,318,"['permanent wave', 'rock en espanol', 'quiet storm']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
116,21FFj5GqlujABc0H06uN8j,319,"['permanent wave', 'rock en espanol', 'quiet storm']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
106,7GUqTaobt7S0eQp6QXE4dE,197,"['new romantic', 'hoerspiel', 'brill building pop']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
106,6G1xl1e4a33zPYiYKrGIWm,196,"['new romantic', 'hoerspiel', 'brill building pop']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
106,1oganPK3TpGadtzSRxrl0O,197,"['new romantic', 'hoerspiel', 'brill building pop']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
106,2l2BAqTqhNkQqalBby0NYi,200,"['new romantic', 'hoerspiel', 'brill building pop']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
107,6zQQtHYG3MlNc0I7EClf1A,209,"['latin alternative', 'alternative rock', 'classic rock']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
107,2l2BAqTqhNkQqalBby0NYi,211,"['latin alternative', 'alternative rock', 'classic rock']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
107,3BVVM7Oue0m5OZsgVaWNHr,206,"['latin alternative', 'alternative rock', 'classic rock']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
105,7GUqTaobt7S0eQp6QXE4dE,192,"['soul', 'tropical', 'alternative metal']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
147,1Fs3ztVolcf5DPV5vIXt5z,731,"['soft rock', 'hoerspiel', 'ranchera']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
147,21FFj5GqlujABc0H06uN8j,718,"['soft rock', 'hoerspiel', 'ranchera']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
147,769Gf7dDk9ChZrQIzt038b,720,"['soft rock', 'hoerspiel', 'ranchera']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
104,41ZnDOGUWPtRbW3b7A8q2K,164,"['tropical', 'new wave', 'latin']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
104,06GMTy4L8Q7dwVRWLN5Efs,169,"['tropical', 'new wave', 'latin']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
141,06GMTy4L8Q7dwVRWLN5Efs,652,"['tropical', 'permanent wave', 'mellow gold']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
141,1oganPK3TpGadtzSRxrl0O,649,"['tropical', 'permanent wave', 'mellow gold']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
125,6HnFPoxGjTsXe9AZO4rrvd,447,"['classic rock', 'regional mexican', 'pop rock']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
150,41ZnDOGUWPtRbW3b7A8q2K,765,"['funk', 'soul', 'psychedelic rock']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
150,6oZ7mySrkiI6qoeI3BR27y,765,"['funk', 'soul', 'psychedelic rock']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
139,769Gf7dDk9ChZrQIzt038b,620,"['new wave', 'rock en espanol', 'psychedelic rock']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
129,6HnFPoxGjTsXe9AZO4rrvd,504,"['blues rock', 'turkish pop', 'latin rock']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
111,1oganPK3TpGadtzSRxrl0O,256,"['turkish pop', 'regional mexican', 'hoerspiel']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",True
117,21FFj5GqlujABc0H06uN8j,332,"['filmi', 'mpb', 'latin alternative']","['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",False
101,5Cc7OYwwaURWdzdw2drQGd,127,"['permanent wave', 'mandopop', 'funk']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",False
101,5Cc7OYwwaURWdzdw2drQGd,134,"['permanent wave', 'mandopop', 'funk']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",False
103,5Cc7OYwwaURWdzdw2drQGd,151,"['filmi', 'regional mexican', 'folk']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",False
132,2Lnuhv5PrI7AziCyYse04q,537,"['psychedelic rock', 'country rock', 'rock en espanol']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",False
132,2Lnuhv5PrI7AziCyYse04q,543,"['psychedelic rock', 'country rock', 'rock en espanol']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",False
116,5Cc7OYwwaURWdzdw2drQGd,325,"['permanent wave', 'rock en espanol', 'quiet storm']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",True
107,2Lnuhv5PrI7AziCyYse04q,213,"['latin alternative', 'alternative rock', 'classic rock']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",False
147,2Lnuhv5PrI7AziCyYse04q,732,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",True
104,2oMCe4LZnMhuKrUig6rFKl,161,"['tropical', 'new wave', 'latin']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",False
138,2Lnuhv5PrI7AziCyYse04q,613,"['hoerspiel', 'c-pop', 'latin rock']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",True
117,2Lnuhv5PrI7AziCyYse04q,331,"['filmi', 'mpb', 'latin alternative']","['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']",True
101,3vkWUSoB97S7NtAJUL9uuk,128,"['permanent wave', 'mandopop', 'funk']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",True
101,1e3ENK0UD294TXXlz3DTkS,135,"['permanent wave', 'mandopop', 'funk']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",True
103,5cKrAGU45Zyx21eC8Jh2gO,153,"['filmi', 'regional mexican', 'folk']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
132,3xJKFANJmb4s1v9I3MZKDm,537,"['psychedelic rock', 'country rock', 'rock en espanol']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",True
132,3xJKFANJmb4s1v9I3MZKDm,547,"['psychedelic rock', 'country rock', 'rock en espanol']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
148,6LXJkBaMn666YXF1j1rBdO,737,"['metal', 'rock', 'alternative metal']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
107,35fC3Wq3slX4OBfyvBVmHm,204,"['latin alternative', 'alternative rock', 'classic rock']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",True
147,35fC3Wq3slX4OBfyvBVmHm,717,"['soft rock', 'hoerspiel', 'ranchera']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
147,44JITu0xanJn3TLMQZJw0G,727,"['soft rock', 'hoerspiel', 'ranchera']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",True
147,1C3rCQSWVF37X0YeRkorbL,716,"['soft rock', 'hoerspiel', 'ranchera']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
130,3vkWUSoB97S7NtAJUL9uuk,513,"['funk', 'filmi', 'metal']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
130,44JITu0xanJn3TLMQZJw0G,513,"['funk', 'filmi', 'metal']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
130,44JITu0xanJn3TLMQZJw0G,514,"['funk', 'filmi', 'metal']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
130,3xJKFANJmb4s1v9I3MZKDm,520,"['funk', 'filmi', 'metal']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
150,1C3rCQSWVF37X0YeRkorbL,767,"['funk', 'soul', 'psychedelic rock']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
139,35fC3Wq3slX4OBfyvBVmHm,619,"['new wave', 'rock en espanol', 'psychedelic rock']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",True
113,6LXJkBaMn666YXF1j1rBdO,279,"['hoerspiel', 'regional mexican', 'folk']","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",False
101,45SbZt9vfgOjwo0TgLxrUt,128,"['permanent wave', 'mandopop', 'funk']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",True
101,45SbZt9vfgOjwo0TgLxrUt,137,"['permanent wave', 'mandopop', 'funk']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",False
132,45SbZt9vfgOjwo0TgLxrUt,543,"['psychedelic rock', 'country rock', 'rock en espanol']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",True
132,6672OgdtnLx7plZSkuXEQN,545,"['psychedelic rock', 'country rock', 'rock en espanol']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",True
116,4ncVYIs3UFvitjvc8RIPkM,323,"['permanent wave', 'rock en espanol', 'quiet storm']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",True
107,4ncVYIs3UFvitjvc8RIPkM,203,"['latin alternative', 'alternative rock', 'classic rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",False
147,45SbZt9vfgOjwo0TgLxrUt,722,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",True
147,45SbZt9vfgOjwo0TgLxrUt,729,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",False
147,4ncVYIs3UFvitjvc8RIPkM,721,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",False
141,4ncVYIs3UFvitjvc8RIPkM,648,"['tropical', 'permanent wave', 'mellow gold']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",True
139,6672OgdtnLx7plZSkuXEQN,623,"['new wave', 'rock en espanol', 'psychedelic rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",True
129,6672OgdtnLx7plZSkuXEQN,498,"['blues rock', 'turkish pop', 'latin rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",False
101,05G8KR4zZsSDiRS2GRt0rq,128,"['permanent wave', 'mandopop', 'funk']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",True
101,5K6wPMewlRMEJMt2tgXFf1,132,"['permanent wave', 'mandopop', 'funk']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",True
103,05G8KR4zZsSDiRS2GRt0rq,154,"['filmi', 'regional mexican', 'folk']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",False
132,6xFnhCWV0CNFBeChPtdNBV,546,"['psychedelic rock', 'country rock', 'rock en espanol']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",True
148,5K6wPMewlRMEJMt2tgXFf1,744,"['metal', 'rock', 'alternative metal']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",False
148,0Ae8VZBT20BwB4jjnrP9sQ,735,"['metal', 'rock', 'alternative metal']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",False
104,05G8KR4zZsSDiRS2GRt0rq,167,"['tropical', 'new wave', 'latin']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",False
130,05G8KR4zZsSDiRS2GRt0rq,520,"['funk', 'filmi', 'metal']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",False
130,47GHIkaM6b6HLeMR6s8xFY,519,"['funk', 'filmi', 'metal']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",False
150,0Ae8VZBT20BwB4jjnrP9sQ,768,"['funk', 'soul', 'psychedelic rock']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",False
149,6xFnhCWV0CNFBeChPtdNBV,755,"['psychedelic rock', 'new wave pop', 'alternative rock']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",False
129,5K6wPMewlRMEJMt2tgXFf1,506,"['blues rock', 'turkish pop', 'latin rock']","['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",True
101,6wXdgHB9DUuNS4yyRUuXiu,128,"['permanent wave', 'mandopop', 'funk']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
101,6wXdgHB9DUuNS4yyRUuXiu,136,"['permanent wave', 'mandopop', 'funk']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
103,74MV0RMosHf57wY3AX0Mkz,150,"['filmi', 'regional mexican', 'folk']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
103,74MV0RMosHf57wY3AX0Mkz,151,"['filmi', 'regional mexican', 'folk']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
132,2l9AIksZUc63kpT5zU4SpR,537,"['psychedelic rock', 'country rock', 'rock en espanol']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
116,7g6Tm3uTDCE6pDdx1NpVCs,318,"['permanent wave', 'rock en espanol', 'quiet storm']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
106,2l9AIksZUc63kpT5zU4SpR,197,"['new romantic', 'hoerspiel', 'brill building pop']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
107,74MV0RMosHf57wY3AX0Mkz,214,"['latin alternative', 'alternative rock', 'classic rock']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
107,2l9AIksZUc63kpT5zU4SpR,208,"['latin alternative', 'alternative rock', 'classic rock']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
147,6wXdgHB9DUuNS4yyRUuXiu,721,"['soft rock', 'hoerspiel', 'ranchera']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
104,7g6Tm3uTDCE6pDdx1NpVCs,173,"['tropical', 'new wave', 'latin']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
130,6wXdgHB9DUuNS4yyRUuXiu,520,"['funk', 'filmi', 'metal']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
130,6wXdgHB9DUuNS4yyRUuXiu,522,"['funk', 'filmi', 'metal']","['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
101,080ITF6CUC5Hh0k6Fm9Mn6,129,"['permanent wave', 'mandopop', 'funk']","['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",False
116,080ITF6CUC5Hh0k6Fm9Mn6,328,"['permanent wave', 'rock en espanol', 'quiet storm']","['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",False
148,080ITF6CUC5Hh0k6Fm9Mn6,740,"['metal', 'rock', 'alternative metal']","['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",False
105,2eZOTsmhgQT18e0q1KxWiR,175,"['soul', 'tropical', 'alternative metal']","['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",True
104,080ITF6CUC5Hh0k6Fm9Mn6,160,"['tropical', 'new wave', 'latin']","['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",False
101,5jtZokQ3yXEo4cI7BFJRLJ,129,"['permanent wave', 'mandopop', 'funk']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
101,5jtZokQ3yXEo4cI7BFJRLJ,134,"['permanent wave', 'mandopop', 'funk']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
101,6TRZDhDxS4PJs3nxh9FBzk,133,"['permanent wave', 'mandopop', 'funk']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
101,7lOOJEcbnqTJnmS71ixD5k,137,"['permanent wave', 'mandopop', 'funk']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
103,5jtZokQ3yXEo4cI7BFJRLJ,153,"['filmi', 'regional mexican', 'folk']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
103,1Ifka4pq7ruw9DO15hk9ni,149,"['filmi', 'regional mexican', 'folk']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
103,7dcAoN9JaXOf3jtbUkifCn,154,"['filmi', 'regional mexican', 'folk']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
103,2jHHhPbftQg2TvNlwts6z4,155,"['filmi', 'regional mexican', 'folk']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
103,6bNFmr8aQ9guGerSLqf0Ct,156,"['filmi', 'regional mexican', 'folk']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
132,7dcAoN9JaXOf3jtbUkifCn,547,"['psychedelic rock', 'country rock', 'rock en espanol']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
132,3OeUlriM0EZHdWleJtjoVr,537,"['psychedelic rock', 'country rock', 'rock en espanol']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
116,2jHHhPbftQg2TvNlwts6z4,323,"['permanent wave', 'rock en espanol', 'quiet storm']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
116,4Ou86mbpOqZMtoE9BJLmjH,320,"['permanent wave', 'rock en espanol', 'quiet storm']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
116,0g2N0JGWnKD7bTahmY4x6Z,320,"['permanent wave', 'rock en espanol', 'quiet storm']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
148,6TRZDhDxS4PJs3nxh9FBzk,737,"['metal', 'rock', 'alternative metal']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
106,6TRZDhDxS4PJs3nxh9FBzk,198,"['new romantic', 'hoerspiel', 'brill building pop']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
106,4Ou86mbpOqZMtoE9BJLmjH,199,"['new romantic', 'hoerspiel', 'brill building pop']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
107,1Ifka4pq7ruw9DO15hk9ni,208,"['latin alternative', 'alternative rock', 'classic rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
107,71qdG66vmCDlbafnWEfOaB,211,"['latin alternative', 'alternative rock', 'classic rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
147,5jtZokQ3yXEo4cI7BFJRLJ,719,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
147,6TRZDhDxS4PJs3nxh9FBzk,732,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
147,2jHHhPbftQg2TvNlwts6z4,723,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
147,6bNFmr8aQ9guGerSLqf0Ct,722,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
147,4Ou86mbpOqZMtoE9BJLmjH,732,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
147,2iANTPb9klNNmCj028BpSO,725,"['soft rock', 'hoerspiel', 'ranchera']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
104,2jHHhPbftQg2TvNlwts6z4,167,"['tropical', 'new wave', 'latin']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
104,6bNFmr8aQ9guGerSLqf0Ct,163,"['tropical', 'new wave', 'latin']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
104,6bNFmr8aQ9guGerSLqf0Ct,172,"['tropical', 'new wave', 'latin']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
130,6TRZDhDxS4PJs3nxh9FBzk,519,"['funk', 'filmi', 'metal']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
125,3OeUlriM0EZHdWleJtjoVr,433,"['classic rock', 'regional mexican', 'pop rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
110,6bNFmr8aQ9guGerSLqf0Ct,251,"['dance pop', 'new wave', 'latin pop']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
150,5jtZokQ3yXEo4cI7BFJRLJ,768,"['funk', 'soul', 'psychedelic rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
139,6TRZDhDxS4PJs3nxh9FBzk,622,"['new wave', 'rock en espanol', 'psychedelic rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
139,1Ifka4pq7ruw9DO15hk9ni,620,"['new wave', 'rock en espanol', 'psychedelic rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",True
134,6TRZDhDxS4PJs3nxh9FBzk,556,"['hoerspiel', 'quiet storm', 'brill building pop']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
121,1Ifka4pq7ruw9DO15hk9ni,386,"['filmi', 'filmi', 'alternative rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False
101,6Eokql5kZxQ666fMwxo7nG,129,"['permanent wave', 'mandopop', 'funk']","['adult standards', 'brill building pop', 'british invasion', 'folk', 'folk rock', 'mellow gold', 'motown', 'soul', 'vocal jazz']",False
147,6paW7wREQ4uo5tjCYsHjOD,717,"['soft rock', 'hoerspiel', 'ranchera']","['adult standards', 'brill building pop', 'british invasion', 'folk', 'folk rock', 'mellow gold', 'motown', 'soul', 'vocal jazz']",True
147,6paW7wREQ4uo5tjCYsHjOD,730,"['soft rock', 'hoerspiel', 'ranchera']","['adult standards', 'brill building pop', 'british invasion', 'folk', 'folk rock', 'mellow gold', 'motown', 'soul', 'vocal jazz']",True
141,3rlQeT7LFujAEND7B0FeF6,650,"['tropical', 'permanent wave', 'mellow gold']","['adult standards', 'brill building pop', 'british invasion', 'folk', 'folk rock', 'mellow gold', 'motown', 'soul', 'vocal jazz']",False
